frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"8758","2026-01-24T00:25:05.470572276+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8759","2026-01-24T00:25:05.482146551+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8760","2026-01-24T00:25:05.484858044+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8761","2026-01-24T00:25:05.485356185+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8762","2026-01-24T00:25:05.492760422+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8763","2026-01-24T00:25:05.508007634+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8764","2026-01-24T00:25:05.518334863+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8765","2026-01-24T00:25:05.535177159+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8766","2026-01-24T00:25:05.535577482+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8767","2026-01-24T00:25:05.539592792+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8768","2026-01-24T00:25:05.553338158+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8769","2026-01-24T00:25:05.561425377+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8770","2026-01-24T00:25:05.575911510+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8771","2026-01-24T00:25:05.585887591+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8772","2026-01-24T00:25:05.585894318+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8773","2026-01-24T00:25:05.586453636+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8774","2026-01-24T00:25:05.601520851+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8775","2026-01-24T00:25:05.626533261+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
