frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"4192","2026-01-24T01:03:45.090755257+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4193","2026-01-24T01:03:45.090763853+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4194","2026-01-24T01:03:45.141288218+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4195","2026-01-24T01:03:45.141307263+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4196","2026-01-24T01:03:45.191787657+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4197","2026-01-24T01:03:45.191817502+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4198","2026-01-24T01:03:45.242805877+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4199","2026-01-24T01:03:45.242909942+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4200","2026-01-24T01:03:45.293361592+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4201","2026-01-24T01:03:45.293410119+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4202","2026-01-24T01:03:45.308285243+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00164413"
"4203","2026-01-24T01:03:45.343610569+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4204","2026-01-24T01:03:45.343715376+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4205","2026-01-24T01:03:45.393865390+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4206","2026-01-24T01:03:45.393901288+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4207","2026-01-24T01:03:45.444464495+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4208","2026-01-24T01:03:45.444512435+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4209","2026-01-24T01:03:45.494744501+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4210","2026-01-24T01:03:45.494761263+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4211","2026-01-24T01:03:45.545149512+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4212","2026-01-24T01:03:45.545173513+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4213","2026-01-24T01:03:45.595404804+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4214","2026-01-24T01:03:45.595476357+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4215","2026-01-24T01:03:45.645875359+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4216","2026-01-24T01:03:45.645999331+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4217","2026-01-24T01:03:45.696342197+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4218","2026-01-24T01:03:45.696363415+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4219","2026-01-24T01:03:45.746876651+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4220","2026-01-24T01:03:45.746922307+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4221","2026-01-24T01:03:45.797179707+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4222","2026-01-24T01:03:45.797208035+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4223","2026-01-24T01:03:45.847391951+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4224","2026-01-24T01:03:45.847399305+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4225","2026-01-24T01:03:45.897928188+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4226","2026-01-24T01:03:45.897928298+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4227","2026-01-24T01:03:45.948226559+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4228","2026-01-24T01:03:45.948260904+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4229","2026-01-24T01:03:45.957333940+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00164413"
"4230","2026-01-24T01:03:45.998928828+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4231","2026-01-24T01:03:45.998935420+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4232","2026-01-24T01:03:46.049468017+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4233","2026-01-24T01:03:46.049478541+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4234","2026-01-24T01:03:46.099771799+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4235","2026-01-24T01:03:46.099773517+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4236","2026-01-24T01:03:46.150147997+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4237","2026-01-24T01:03:46.150148241+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4238","2026-01-24T01:03:46.200692123+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4239","2026-01-24T01:03:46.200692229+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4240","2026-01-24T01:03:46.250800017+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4241","2026-01-24T01:03:46.250827288+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4242","2026-01-24T01:03:46.300986166+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4243","2026-01-24T01:03:46.301010044+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4244","2026-01-24T01:03:46.313733259+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00484037"
"4245","2026-01-24T01:03:46.351199439+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4246","2026-01-24T01:03:46.351218228+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4247","2026-01-24T01:03:46.401422033+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4248","2026-01-24T01:03:46.401434456+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4249","2026-01-24T01:03:46.451762913+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4250","2026-01-24T01:03:46.451775788+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4251","2026-01-24T01:03:46.502569315+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4252","2026-01-24T01:03:46.502587299+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4253","2026-01-24T01:03:46.553148884+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4254","2026-01-24T01:03:46.553160836+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4255","2026-01-24T01:03:46.603533086+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4256","2026-01-24T01:03:46.603552779+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4257","2026-01-24T01:03:46.653736169+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
